id,object,url,data_updated_at,created_at,subject_id,subject_type,meaning_correct,meaning_incorrect,meaning_max_streak,meaning_current_streak,reading_correct,reading_incorrect,reading_max_streak,reading_current_streak,percentage_correct,hidden
351501117,review_statistic,https://api.wanikani.com/v2/review_statistics/351501117,2024-12-20T06:28:23.881328Z,2024-03-03T23:24:30.638531Z,2754,vocabulary,12,0,12,12,12,2,7,7,92,False
351501399,review_statistic,https://api.wanikani.com/v2/review_statistics/351501399,2024-08-28T03:44:36.656686Z,2024-03-03T23:26:09.987374Z,3416,vocabulary,9,0,9,9,9,1,9,9,95,False
351501417,review_statistic,https://api.wanikani.com/v2/review_statistics/351501417,2024-08-28T00:20:16.953271Z,2024-03-03T23:26:14.862390Z,2814,vocabulary,8,0,8,8,8,0,8,8,100,False
351501424,review_statistic,https://api.wanikani.com/v2/review_statistics/351501424,2024-08-31T06:07:08.182497Z,2024-03-03T23:26:18.447370Z,3408,vocabulary,10,1,7,7,10,0,10,10,95,False
351501432,review_statistic,https://api.wanikani.com/v2/review_statistics/351501432,2025-02-05T02:00:07.899402Z,2024-03-03T23:26:20.656295Z,7731,vocabulary,19,5,6,6,19,1,10,9,86,False
351501442,review_statistic,https://api.wanikani.com/v2/review_statistics/351501442,2024-08-27T15:20:21.361466Z,2024-03-03T23:26:24.332946Z,3409,vocabulary,8,0,8,8,8,0,8,8,100,False
351501855,review_statistic,https://api.wanikani.com/v2/review_statistics/351501855,2024-12-10T12:43:31.236900Z,2024-03-03T23:29:47.202453Z,3414,vocabulary,24,6,7,7,24,0,24,24,89,False
351501864,review_statistic,https://api.wanikani.com/v2/review_statistics/351501864,2025-02-02T04:15:17.350684Z,2024-03-03T23:29:51.584223Z,2760,vocabulary,13,0,13,13,13,2,7,4,93,False
351501870,review_statistic,https://api.wanikani.com/v2/review_statistics/351501870,2024-08-31T13:07:44.962629Z,2024-03-03T23:29:54.676538Z,2759,vocabulary,12,0,12,12,12,2,7,7,92,False
351501880,review_statistic,https://api.wanikani.com/v2/review_statistics/351501880,2025-02-04T08:45:40.637488Z,2024-03-03T23:29:59.512627Z,2758,vocabulary,22,0,22,22,22,5,7,5,90,False
351501895,review_statistic,https://api.wanikani.com/v2/review_statistics/351501895,2024-11-27T08:08:19.817540Z,2024-03-03T23:30:03.211171Z,3417,vocabulary,19,4,6,6,19,0,19,19,90,False
351716054,review_statistic,https://api.wanikani.com/v2/review_statistics/351716054,2025-01-09T21:29:50.584283Z,2024-03-05T09:33:39.977908Z,2747,vocabulary,12,3,12,12,12,2,6,6,83,False
351716076,review_statistic,https://api.wanikani.com/v2/review_statistics/351716076,2025-01-01T01:41:35.160042Z,2024-03-05T09:33:49.185866Z,2756,vocabulary,23,6,8,5,23,1,12,11,87,False
351716090,review_statistic,https://api.wanikani.com/v2/review_statistics/351716090,2024-10-21T09:55:10.001225Z,2024-03-05T09:33:55.312817Z,2620,vocabulary,11,0,11,11,11,1,6,5,96,False
351716097,review_statistic,https://api.wanikani.com/v2/review_statistics/351716097,2024-09-22T06:39:22.216026Z,2024-03-05T09:33:58.066806Z,2762,vocabulary,12,0,12,12,12,2,6,6,92,False
351716104,review_statistic,https://api.wanikani.com/v2/review_statistics/351716104,2024-08-28T04:24:23.722356Z,2024-03-05T09:34:00.508376Z,2757,vocabulary,8,0,8,8,8,0,8,8,100,False
351719280,review_statistic,https://api.wanikani.com/v2/review_statistics/351719280,2025-01-05T10:38:20.159211Z,2024-03-05T10:12:35.026491Z,2765,vocabulary,18,5,7,6,18,0,18,18,88,False
351719289,review_statistic,https://api.wanikani.com/v2/review_statistics/351719289,2024-08-29T08:39:12.558697Z,2024-03-05T10:12:38.369389Z,2770,vocabulary,8,0,8,8,8,0,8,8,100,False
351719310,review_statistic,https://api.wanikani.com/v2/review_statistics/351719310,2024-12-16T06:15:42.007928Z,2024-03-05T10:12:50.802470Z,2771,vocabulary,16,4,6,3,16,0,16,16,89,False
351719313,review_statistic,https://api.wanikani.com/v2/review_statistics/351719313,2024-11-05T06:20:52.738752Z,2024-03-05T10:12:53.126276Z,2775,vocabulary,18,3,8,8,18,1,10,10,90,False
351719316,review_statistic,https://api.wanikani.com/v2/review_statistics/351719316,2024-08-29T08:39:54.165685Z,2024-03-05T10:12:55.208540Z,2763,vocabulary,8,0,8,8,8,0,8,8,100,False
351736435,review_statistic,https://api.wanikani.com/v2/review_statistics/351736435,2024-08-28T13:41:16.558698Z,2024-03-05T13:24:39.634071Z,2803,vocabulary,8,0,8,8,8,0,8,8,100,False
351736466,review_statistic,https://api.wanikani.com/v2/review_statistics/351736466,2024-11-27T18:49:06.585621Z,2024-03-05T13:24:51.873558Z,2800,vocabulary,11,0,11,11,11,1,6,5,96,False
351736471,review_statistic,https://api.wanikani.com/v2/review_statistics/351736471,2025-02-26T20:03:28.177380Z,2024-03-05T13:24:54.838025Z,2839,vocabulary,8,0,8,8,8,0,8,8,100,False
351736477,review_statistic,https://api.wanikani.com/v2/review_statistics/351736477,2025-01-21T01:30:08.284542Z,2024-03-05T13:24:58.085881Z,2804,vocabulary,21,0,21,21,21,5,6,3,89,False
351736483,review_statistic,https://api.wanikani.com/v2/review_statistics/351736483,2024-08-28T13:30:12.301074Z,2024-03-05T13:25:00.579500Z,2845,vocabulary,8,0,8,8,8,0,8,8,100,False
351737150,review_statistic,https://api.wanikani.com/v2/review_statistics/351737150,2024-08-28T13:41:29.831662Z,2024-03-05T13:31:06.511715Z,2796,vocabulary,8,0,8,8,8,0,8,8,100,False
351737186,review_statistic,https://api.wanikani.com/v2/review_statistics/351737186,2024-08-29T09:00:29.075656Z,2024-03-05T13:31:19.877249Z,2820,vocabulary,8,0,8,8,8,0,8,8,100,False
351737192,review_statistic,https://api.wanikani.com/v2/review_statistics/351737192,2024-08-28T23:36:32.391447Z,2024-03-05T13:31:22.970466Z,2778,vocabulary,8,0,8,8,8,0,8,8,100,False
351737200,review_statistic,https://api.wanikani.com/v2/review_statistics/351737200,2024-12-10T12:44:19.845950Z,2024-03-05T13:31:25.405075Z,2794,vocabulary,13,0,13,13,13,2,7,4,93,False
351737209,review_statistic,https://api.wanikani.com/v2/review_statistics/351737209,2024-12-19T09:25:32.294928Z,2024-03-05T13:31:28.063499Z,2797,vocabulary,8,0,8,8,8,0,8,8,100,False
351737219,review_statistic,https://api.wanikani.com/v2/review_statistics/351737219,2025-02-13T03:26:31.182224Z,2024-03-05T13:31:34.123354Z,2806,vocabulary,11,0,11,11,11,1,7,4,96,False
351877569,review_statistic,https://api.wanikani.com/v2/review_statistics/351877569,2024-08-29T15:41:20.296184Z,2024-03-06T11:21:22.169075Z,2779,vocabulary,8,0,8,8,8,0,8,8,100,False
351877603,review_statistic,https://api.wanikani.com/v2/review_statistics/351877603,2025-02-24T18:08:37.579282Z,2024-03-06T11:21:54.926058Z,2777,vocabulary,20,4,8,5,20,1,18,18,89,False
351877608,review_statistic,https://api.wanikani.com/v2/review_statistics/351877608,2024-08-29T15:47:49.360058Z,2024-03-06T11:21:58.573226Z,2798,vocabulary,8,0,8,8,8,0,8,8,100,False
351877634,review_statistic,https://api.wanikani.com/v2/review_statistics/351877634,2025-01-21T01:30:45.976843Z,2024-03-06T11:22:14.339595Z,2795,vocabulary,23,5,6,4,23,1,23,23,88,False
351877901,review_statistic,https://api.wanikani.com/v2/review_statistics/351877901,2025-01-06T06:24:15.100854Z,2024-03-06T11:25:01.114554Z,2826,vocabulary,23,6,6,6,23,0,23,23,88,False
351877909,review_statistic,https://api.wanikani.com/v2/review_statistics/351877909,2024-09-09T08:52:18.726027Z,2024-03-06T11:25:03.832836Z,2825,vocabulary,16,2,7,7,16,3,10,10,86,False
351877963,review_statistic,https://api.wanikani.com/v2/review_statistics/351877963,2024-11-18T01:18:28.478974Z,2024-03-06T11:25:33.414378Z,2829,vocabulary,14,3,7,7,14,0,14,14,90,False
351877989,review_statistic,https://api.wanikani.com/v2/review_statistics/351877989,2024-08-29T15:51:42.456656Z,2024-03-06T11:25:56.617862Z,2833,vocabulary,10,1,9,9,10,0,10,10,95,False
351878038,review_statistic,https://api.wanikani.com/v2/review_statistics/351878038,2024-12-13T02:05:30.879779Z,2024-03-06T11:26:18.329124Z,2830,vocabulary,13,1,7,7,13,1,10,3,93,False
351878051,review_statistic,https://api.wanikani.com/v2/review_statistics/351878051,2024-08-29T15:51:39.786840Z,2024-03-06T11:26:25.331539Z,2831,vocabulary,8,0,8,8,8,0,8,8,100,False
351878058,review_statistic,https://api.wanikani.com/v2/review_statistics/351878058,2024-11-17T08:44:59.688215Z,2024-03-06T11:26:28.803809Z,2827,vocabulary,16,0,16,16,16,4,6,6,89,False
351878378,review_statistic,https://api.wanikani.com/v2/review_statistics/351878378,2024-12-29T03:29:08.189308Z,2024-03-06T11:29:17.215722Z,2824,vocabulary,21,0,21,21,21,5,6,5,89,False
351878379,review_statistic,https://api.wanikani.com/v2/review_statistics/351878379,2024-11-27T08:13:14.361679Z,2024-03-06T11:29:19.090950Z,7617,vocabulary,20,2,12,6,20,3,14,14,89,False
351966723,review_statistic,https://api.wanikani.com/v2/review_statistics/351966723,2025-02-13T03:23:15.457673Z,2024-03-07T00:48:00.820893Z,2807,vocabulary,13,1,9,4,13,1,12,12,93,False
351966751,review_statistic,https://api.wanikani.com/v2/review_statistics/351966751,2024-09-09T11:06:51.324161Z,2024-03-07T00:48:13.867283Z,2799,vocabulary,12,0,12,12,12,2,7,7,92,False
351966766,review_statistic,https://api.wanikani.com/v2/review_statistics/351966766,2024-10-27T01:44:13.962945Z,2024-03-07T00:48:19.731671Z,9256,vocabulary,11,1,6,5,11,0,11,11,96,False
351966778,review_statistic,https://api.wanikani.com/v2/review_statistics/351966778,2024-09-23T11:21:07.594872Z,2024-03-07T00:48:23.005288Z,2815,vocabulary,13,0,13,13,13,3,6,6,90,False
351966803,review_statistic,https://api.wanikani.com/v2/review_statistics/351966803,2024-10-14T18:41:38.865287Z,2024-03-07T00:48:32.438887Z,2808,vocabulary,8,0,8,8,8,0,8,8,100,False
351966902,review_statistic,https://api.wanikani.com/v2/review_statistics/351966902,2024-08-31T11:12:07.736654Z,2024-03-07T00:49:24.809678Z,2835,vocabulary,10,1,9,9,10,0,10,10,95,False
351966924,review_statistic,https://api.wanikani.com/v2/review_statistics/351966924,2024-08-29T15:50:41.936132Z,2024-03-07T00:49:32.295334Z,2836,vocabulary,8,0,8,8,8,0,8,8,100,False
351966949,review_statistic,https://api.wanikani.com/v2/review_statistics/351966949,2025-01-01T00:34:34.332027Z,2024-03-07T00:49:45.223146Z,2837,vocabulary,16,0,16,16,16,3,5,3,91,False
351966959,review_statistic,https://api.wanikani.com/v2/review_statistics/351966959,2025-02-13T20:44:54.573970Z,2024-03-07T00:49:49.569065Z,2838,vocabulary,13,0,13,13,13,2,7,4,93,False
351966970,review_statistic,https://api.wanikani.com/v2/review_statistics/351966970,2024-08-29T23:52:22.902227Z,2024-03-07T00:49:52.501644Z,2821,vocabulary,8,0,8,8,8,0,8,8,100,False
352005551,review_statistic,https://api.wanikani.com/v2/review_statistics/352005551,2025-02-01T09:13:09.548074Z,2024-03-07T07:06:55.119042Z,607,kanji,29,9,7,7,29,1,15,14,85,False
352005562,review_statistic,https://api.wanikani.com/v2/review_statistics/352005562,2024-08-30T00:27:08.583932Z,2024-03-07T07:07:02.617429Z,56,radical,8,0,8,8,8,0,8,8,100,False
352005569,review_statistic,https://api.wanikani.com/v2/review_statistics/352005569,2024-08-29T15:49:25.661579Z,2024-03-07T07:07:05.875994Z,2781,vocabulary,8,0,8,8,8,0,8,8,100,False
352005582,review_statistic,https://api.wanikani.com/v2/review_statistics/352005582,2024-08-31T11:12:00.208066Z,2024-03-07T07:07:12.571773Z,2782,vocabulary,9,1,9,9,9,0,9,9,95,False
352005600,review_statistic,https://api.wanikani.com/v2/review_statistics/352005600,2025-01-12T10:27:45.547144Z,2024-03-07T07:07:22.383229Z,2780,vocabulary,19,0,19,19,19,5,4,3,88,False
352005845,review_statistic,https://api.wanikani.com/v2/review_statistics/352005845,2025-02-27T11:20:09.953137Z,2024-03-07T07:09:32.820501Z,2784,vocabulary,25,0,25,25,25,6,6,3,89,False
352005863,review_statistic,https://api.wanikani.com/v2/review_statistics/352005863,2024-09-01T04:36:18.785719Z,2024-03-07T07:09:41.214274Z,2786,vocabulary,10,1,9,9,10,0,10,10,95,False
352005867,review_statistic,https://api.wanikani.com/v2/review_statistics/352005867,2024-08-29T15:44:53.043515Z,2024-03-07T07:09:44.779488Z,2785,vocabulary,8,0,8,8,8,0,8,8,100,False
352005880,review_statistic,https://api.wanikani.com/v2/review_statistics/352005880,2024-12-10T12:43:45.627260Z,2024-03-07T07:09:54.379604Z,2783,vocabulary,20,0,20,20,20,5,6,3,89,False
352005901,review_statistic,https://api.wanikani.com/v2/review_statistics/352005901,2024-08-30T05:39:48.592391Z,2024-03-07T07:10:06.346911Z,2788,vocabulary,8,0,8,8,8,0,8,8,100,False
352005908,review_statistic,https://api.wanikani.com/v2/review_statistics/352005908,2025-02-13T03:25:45.860222Z,2024-03-07T07:10:11.331815Z,2787,vocabulary,12,0,12,12,12,2,8,4,92,False
352005916,review_statistic,https://api.wanikani.com/v2/review_statistics/352005916,2024-08-29T23:53:22.944935Z,2024-03-07T07:10:15.001400Z,2789,vocabulary,8,0,8,8,8,0,8,8,100,False
352041405,review_statistic,https://api.wanikani.com/v2/review_statistics/352041405,2024-09-23T08:50:29.615025Z,2024-03-07T13:29:58.798852Z,127,radical,11,1,6,6,11,0,11,11,96,False
352041439,review_statistic,https://api.wanikani.com/v2/review_statistics/352041439,2025-02-13T03:28:00.373048Z,2024-03-07T13:30:12.103696Z,2790,vocabulary,11,1,7,4,11,0,11,11,96,False
352041445,review_statistic,https://api.wanikani.com/v2/review_statistics/352041445,2024-09-01T04:36:09.438216Z,2024-03-07T13:30:14.512907Z,2791,vocabulary,8,0,8,8,8,0,8,8,100,False
352041459,review_statistic,https://api.wanikani.com/v2/review_statistics/352041459,2025-02-19T11:36:57.459108Z,2024-03-07T13:30:19.830690Z,608,kanji,13,0,13,13,13,2,6,4,93,False
352041466,review_statistic,https://api.wanikani.com/v2/review_statistics/352041466,2024-08-29T15:40:20.690097Z,2024-03-07T13:30:23.103910Z,2792,vocabulary,8,0,8,8,8,0,8,8,100,False
352041609,review_statistic,https://api.wanikani.com/v2/review_statistics/352041609,2024-10-24T22:23:21.286230Z,2024-03-07T13:31:53.721096Z,2793,vocabulary,11,1,6,5,11,0,11,11,96,False
352041615,review_statistic,https://api.wanikani.com/v2/review_statistics/352041615,2024-08-29T15:46:29.585167Z,2024-03-07T13:32:00.150190Z,2801,vocabulary,8,0,8,8,8,0,8,8,100,False
352041621,review_statistic,https://api.wanikani.com/v2/review_statistics/352041621,2024-08-31T11:41:19.106665Z,2024-03-07T13:32:01.752529Z,609,kanji,9,0,9,9,9,1,9,9,95,False
352041681,review_statistic,https://api.wanikani.com/v2/review_statistics/352041681,2024-09-01T01:06:04.386326Z,2024-03-07T13:32:34.944646Z,128,radical,8,0,8,8,8,0,8,8,100,False
352041689,review_statistic,https://api.wanikani.com/v2/review_statistics/352041689,2025-01-26T12:30:41.033139Z,2024-03-07T13:32:39.457305Z,2802,vocabulary,19,2,11,11,19,2,12,5,90,False
352041912,review_statistic,https://api.wanikani.com/v2/review_statistics/352041912,2025-02-10T03:54:38.961648Z,2024-03-07T13:34:29.116184Z,612,kanji,11,2,7,4,11,0,11,11,92,False
352041918,review_statistic,https://api.wanikani.com/v2/review_statistics/352041918,2024-12-20T06:23:33.289100Z,2024-03-07T13:34:31.922858Z,611,kanji,11,0,11,11,11,1,7,7,96,False
352041934,review_statistic,https://api.wanikani.com/v2/review_statistics/352041934,2024-09-01T01:16:53.799659Z,2024-03-07T13:34:36.949172Z,610,kanji,8,0,8,8,8,0,8,8,100,False
352042221,review_statistic,https://api.wanikani.com/v2/review_statistics/352042221,2024-08-31T03:02:20.581625Z,2024-03-07T13:36:51.629579Z,129,radical,8,0,8,8,8,0,8,8,100,False
352042231,review_statistic,https://api.wanikani.com/v2/review_statistics/352042231,2024-10-22T07:43:58.197090Z,2024-03-07T13:36:54.674473Z,2805,vocabulary,9,0,9,9,9,1,9,9,95,False
352042480,review_statistic,https://api.wanikani.com/v2/review_statistics/352042480,2025-03-29T09:31:25.515304Z,2024-03-07T13:38:57.337140Z,2809,vocabulary,13,2,10,1,13,1,7,6,90,False
352042502,review_statistic,https://api.wanikani.com/v2/review_statistics/352042502,2024-10-27T01:44:29.535171Z,2024-03-07T13:39:07.545156Z,2841,vocabulary,13,2,6,5,13,0,13,13,93,False
352042512,review_statistic,https://api.wanikani.com/v2/review_statistics/352042512,2024-09-23T00:10:01.671170Z,2024-03-07T13:39:13.887589Z,2812,vocabulary,9,0,9,9,9,1,9,9,95,False
352042514,review_statistic,https://api.wanikani.com/v2/review_statistics/352042514,2025-02-13T03:23:17.148435Z,2024-03-07T13:39:15.702598Z,2840,vocabulary,12,0,12,12,12,2,8,4,92,False
352042518,review_statistic,https://api.wanikani.com/v2/review_statistics/352042518,2024-12-20T06:43:56.769919Z,2024-03-07T13:39:19.010751Z,2811,vocabulary,17,3,7,7,17,0,17,17,92,False
352042579,review_statistic,https://api.wanikani.com/v2/review_statistics/352042579,2025-02-13T03:29:21.587700Z,2024-03-07T13:39:57.362727Z,130,radical,11,1,7,4,11,0,11,11,96,False
352042584,review_statistic,https://api.wanikani.com/v2/review_statistics/352042584,2024-10-24T22:23:23.503404Z,2024-03-07T13:39:59.154052Z,131,radical,11,1,6,5,11,0,11,11,96,False
352042588,review_statistic,https://api.wanikani.com/v2/review_statistics/352042588,2025-02-13T21:18:49.917211Z,2024-03-07T13:40:01.437133Z,132,radical,11,1,7,4,11,0,11,11,96,False
352042592,review_statistic,https://api.wanikani.com/v2/review_statistics/352042592,2024-08-31T11:11:28.164711Z,2024-03-07T13:40:03.451990Z,134,radical,8,0,8,8,8,0,8,8,100,False
352042597,review_statistic,https://api.wanikani.com/v2/review_statistics/352042597,2025-03-12T11:13:34.066572Z,2024-03-07T13:40:06.915260Z,135,radical,14,2,7,6,14,0,14,14,93,False
352042724,review_statistic,https://api.wanikani.com/v2/review_statistics/352042724,2024-08-31T11:41:58.277747Z,2024-03-07T13:41:09.576967Z,3412,vocabulary,8,0,8,8,8,0,8,8,100,False
352042798,review_statistic,https://api.wanikani.com/v2/review_statistics/352042798,2024-09-01T01:07:19.095413Z,2024-03-07T13:41:35.995520Z,3647,vocabulary,8,0,8,8,8,0,8,8,100,False
352042934,review_statistic,https://api.wanikani.com/v2/review_statistics/352042934,2024-09-03T14:47:14.235144Z,2024-03-07T13:42:52.470179Z,2661,vocabulary,11,0,11,11,11,3,8,8,88,False
352043622,review_statistic,https://api.wanikani.com/v2/review_statistics/352043622,2025-03-13T20:37:16.679089Z,2024-03-07T13:49:06.131981Z,5935,vocabulary,15,2,9,9,15,1,11,4,91,False
352043636,review_statistic,https://api.wanikani.com/v2/review_statistics/352043636,2025-01-30T05:43:45.863960Z,2024-03-07T13:49:12.860287Z,7670,vocabulary,17,0,17,17,17,5,7,3,87,False
352043643,review_statistic,https://api.wanikani.com/v2/review_statistics/352043643,2024-08-31T03:02:27.083987Z,2024-03-07T13:49:16.047402Z,4876,vocabulary,8,0,8,8,8,0,8,8,100,False
352043652,review_statistic,https://api.wanikani.com/v2/review_statistics/352043652,2024-12-10T12:44:10.275783Z,2024-03-07T13:49:19.821898Z,3410,vocabulary,13,0,13,13,13,2,7,4,93,False
352043664,review_statistic,https://api.wanikani.com/v2/review_statistics/352043664,2024-09-27T01:58:42.280364Z,2024-03-07T13:49:29.016865Z,7568,vocabulary,11,0,11,11,11,1,6,6,96,False
352044175,review_statistic,https://api.wanikani.com/v2/review_statistics/352044175,2025-02-05T02:00:40.163317Z,2024-03-07T13:54:11.863653Z,8696,vocabulary,21,4,7,6,21,2,8,8,88,False
352044783,review_statistic,https://api.wanikani.com/v2/review_statistics/352044783,2024-12-01T05:53:43.018951Z,2024-03-07T13:59:43.397222Z,2844,vocabulary,19,5,5,5,19,0,19,19,88,False
352044836,review_statistic,https://api.wanikani.com/v2/review_statistics/352044836,2024-11-18T09:59:24.232813Z,2024-03-07T14:00:14.832079Z,2843,vocabulary,22,3,13,13,22,3,7,5,88,False
352166950,review_statistic,https://api.wanikani.com/v2/review_statistics/352166950,2024-08-31T13:07:48.929337Z,2024-03-08T09:52:51.010817Z,2768,vocabulary,8,0,8,8,8,0,8,8,100,False
352166954,review_statistic,https://api.wanikani.com/v2/review_statistics/352166954,2024-09-01T01:07:01.288528Z,2024-03-08T09:52:54.044227Z,2769,vocabulary,8,0,8,8,8,0,8,8,100,False
352166956,review_statistic,https://api.wanikani.com/v2/review_statistics/352166956,2024-08-31T02:07:45.572054Z,2024-03-08T09:52:56.267429Z,2767,vocabulary,8,0,8,8,8,0,8,8,100,False
352167151,review_statistic,https://api.wanikani.com/v2/review_statistics/352167151,2025-01-04T08:41:59.356751Z,2024-03-08T09:55:11.129250Z,2834,vocabulary,18,7,6,5,18,0,18,18,84,False
